0.0464399	1.23428
0.13932	33.7495
0.2322	21.9956
0.325079	20.5403
0.417959	11.3653
0.510839	7.54226
0.603719	5.62441
0.696599	6.76404
0.789478	6.54721
0.882358	6.57759
0.975238	5.34507
1.06812	7.02781
1.161	6.20318
1.25388	5.50262
1.34676	4.60498
1.43964	7.03099
1.53252	6.25617
1.6254	5.76967
1.71828	5.27783
1.81116	7.26657
1.90404	6.27256
1.99692	4.7851
2.0898	5.75083
2.18268	6.56527
2.27556	6.4267
2.36844	5.47796
2.46132	31.3929
2.5542	26.1504
2.64707	27.1538
2.73995	19.9071
2.83283	18.3129
2.92571	30.8973
3.01859	27.6413
3.11147	22.0534
3.20435	24.9032
3.29723	20.1827
3.39011	19.5673
3.48299	20.6109
3.57587	20.311
3.66875	29.3317
3.76163	26.8531
3.85451	21.3842
3.94739	22.4508
4.04027	32.434
4.13315	27.1486
4.22603	25.9719
4.31891	29.6267
4.41179	31.5374
4.50467	24.1512
4.59755	22.3961
4.69043	20.7026
4.78331	24.1201
4.87619	21.7549
4.96907	24.9424
5.06195	22.0862
5.15483	20.4009
5.24771	25.4244
5.34059	25.9358
5.43347	24.736
5.52635	18.9913
5.61923	19.8995
5.71211	30.7865
5.80499	25.005
5.89787	24.3152
5.99075	21.885
6.08363	21.7563
6.17651	21.477
6.26939	32.5881
6.36227	24.2239
6.45515	25.9101
6.54803	32.6104
6.64091	23.7247
6.73379	25.531
6.82667	33.1849
6.91955	24.0987
7.01243	18.2243
7.10531	22.7015
7.19819	35.3898
7.29107	19.841
7.38395	20.5408
7.47683	20.3171
7.56971	23.6398
7.66259	22.0048
7.75546	37.2258
7.84834	32.8218
7.94122	25.5969
8.0341	33.6725
8.12698	32.194
8.21986	27.7951
8.31274	24.9942
8.40562	32.0865
8.4985	23.5425
8.59138	21.4883
8.68426	21.0336
8.77714	28.3626
8.87002	22.7181
8.9629	27.9074
9.05578	22.6146
9.14866	22.7385
9.24154	21.1246
9.33442	31.8848
9.4273	18.9856
9.52018	33.3997
9.61306	25.7769
9.70594	21.5041
9.79882	27.468
9.8917	28.8158
