0.0464399	0.422453
0.13932	17.5887
0.2322	17.3079
0.325079	11.3952
0.417959	10.5425
0.510839	9.81905
0.603719	8.5833
0.696599	12.2277
0.789478	8.85853
0.882358	6.994
0.975238	15.3341
1.06812	14.5124
1.161	10.2525
1.25388	20.2184
1.34676	12.7509
1.43964	3.5374
1.53252	9.87186
1.6254	10.6103
1.71828	10.7081
1.81116	13.0005
1.90404	10.1028
1.99692	9.57379
2.0898	9.64417
2.18268	9.40555
2.27556	8.97038
2.36844	21.8837
2.46132	11.6613
2.5542	10.6032
2.64707	10.0616
2.73995	9.58861
2.83283	9.24312
2.92571	14.6378
3.01859	8.85931
3.11147	7.38631
3.20435	17.3656
3.29723	10.1769
3.39011	8.69612
3.48299	22.1766
3.57587	8.18723
3.66875	3.18608
3.76163	11.5081
3.85451	10.7491
3.94739	11.3166
4.04027	12.5876
4.13315	10.252
4.22603	9.57138
4.31891	10.7469
4.41179	9.55725
4.50467	20.899
4.59755	15.6818
4.69043	11.4995
4.78331	10.6312
4.87619	9.91629
4.96907	8.82115
5.06195	12.3275
5.15483	9.30693
5.24771	7.6889
5.34059	17.615
5.43347	9.9742
5.52635	7.59783
5.61923	21.7328
5.71211	6.58982
5.80499	2.9273
5.89787	10.5996
5.99075	11.2585
6.08363	10.2347
6.17651	13.3104
6.26939	9.99805
6.36227	7.40676
6.45515	10.0592
6.54803	10.2307
6.64091	8.65664
6.73379	24.8034
6.82667	11.1351
6.91955	9.32171
7.01243	8.80991
7.10531	7.8618
7.19819	6.85507
7.29107	12.0572
7.38395	8.43364
7.47683	7.17701
7.56971	17.8438
7.66259	8.51173
7.75546	7.25993
7.84834	21.6668
7.94122	6.48202
8.0341	9.8751
8.12698	24.3635
8.21986	11.9728
8.31274	12.9955
8.40562	11.631
8.4985	9.65342
8.59138	12.2635
8.68426	13.5263
8.77714	9.67017
8.87002	19.9242
8.9629	14.2387
9.05578	8.82035
9.14866	9.95093
9.24154	9.46389
9.33442	8.44657
9.4273	11.4597
9.52018	11.125
9.61306	9.09094
9.70594	14.872
9.79882	11.9259
9.8917	8.70293
