0.0464399	0.6875
0.13932	0.676758
0.2322	0.762695
0.325079	0.762695
0.417959	0.751953
0.510839	0.601562
0.603719	0.655273
0.696599	0.93457
0.789478	0.913086
0.882358	1.03125
0.975238	1.03125
1.06812	0.945312
1.161	1.02051
1.25388	1.41797
1.34676	1.56836
1.43964	1.56836
1.53252	1.54688
1.6254	1.26758
1.71828	1.28906
1.81116	1.39648
1.90404	1.56836
1.99692	1.56836
2.0898	1.56836
2.18268	1.56836
2.27556	1.56836
2.36844	1.56836
2.46132	1.5791
2.5542	0.988281
2.64707	0.78418
2.73995	0.794922
2.83283	0.827148
2.92571	0.773438
3.01859	1.14941
3.11147	1.26758
3.20435	0.859375
3.29723	1.03125
3.39011	1.22461
3.48299	1.02051
3.57587	1.00977
3.66875	1.56836
3.76163	1.56836
3.85451	1.56836
3.94739	1.54688
4.04027	1.32129
4.13315	1.47168
4.22603	1.41797
4.31891	1.56836
4.41179	1.56836
4.50467	1.56836
4.59755	1.56836
4.69043	1.56836
4.78331	1.55762
4.87619	1.42871
4.96907	1.51465
5.06195	1.39648
5.15483	1.375
5.24771	1.60059
5.34059	1.48242
5.43347	1.34277
5.52635	1.38574
5.61923	1.39648
5.71211	1.26758
5.80499	1.33203
5.89787	1.08496
5.99075	1.02051
6.08363	1.32129
6.17651	1.31055
6.26939	1.31055
6.36227	1.1709
6.45515	1.02051
6.54803	1.21387
6.64091	1.18164
6.73379	1.32129
6.82667	1.32129
6.91955	1.31055
7.01243	1.32129
7.10531	1.31055
7.19819	1.34277
7.29107	1.1709
7.38395	1.11719
7.47683	1.00977
7.56971	1.00977
7.66259	1.31055
7.75546	1.22461
7.84834	1.28906
7.94122	1.1709
8.0341	1.16016
8.12698	1.11719
8.21986	1.14941
8.31274	1.23535
8.40562	1.32129
8.4985	1.25684
8.59138	0.794922
8.68426	0.730469
8.77714	0.666016
8.87002	0.78418
8.9629	0.794922
9.05578	0.666016
9.14866	0.504883
9.24154	0.418945
9.33442	0.311523
9.4273	0.526367
9.52018	0.515625
9.61306	0.279297
9.70594	0.34375
9.79882	0.773438
9.8917	1.56836
