0.0464399	0.816406
0.13932	3.10449
0.2322	5.2959
0.325079	3.41602
0.417959	3.9209
0.510839	6.04785
0.603719	7.13281
0.696599	6.01562
0.789478	6.25195
0.882358	6.24121
0.975238	7.86328
1.06812	5.96191
1.161	4.8877
1.25388	7.47656
1.34676	9.2168
1.43964	5.67188
1.53252	4.93066
1.6254	7.64844
1.71828	7.85254
1.81116	5.99414
1.90404	6.16602
1.99692	8.14258
2.0898	8.00293
2.18268	6.92871
2.27556	6.1875
2.36844	8.11035
2.46132	3.67383
2.5542	1.60059
2.64707	2.5459
2.73995	1.31055
2.83283	1.67578
2.92571	1.90137
3.01859	4.00684
3.11147	5.25293
3.20435	4.26465
3.29723	5.20996
3.39011	5.00586
3.48299	4.18945
3.57587	3.93164
3.66875	2.09473
3.76163	2.14844
3.85451	3.04004
3.94739	2.58887
4.04027	1.83691
4.13315	2.03027
4.22603	1.53613
4.31891	1.2998
4.41179	3.2334
4.50467	3.81348
4.59755	3.6416
4.69043	3.00781
4.78331	3.28711
4.87619	2.6748
4.96907	2.3418
5.06195	2.41699
5.15483	2.0625
5.24771	2.1377
5.34059	2.16992
5.43347	1.87988
5.52635	2.40625
5.61923	2.55664
5.71211	1.61133
5.80499	3.96387
5.89787	3.72754
5.99075	3.75977
6.08363	2.51367
6.17651	2.38477
6.26939	2.83594
6.36227	2.80371
6.45515	2.78223
6.54803	3.48047
6.64091	2.84668
6.73379	2.28809
6.82667	2.56738
6.91955	3.19043
7.01243	2.97559
7.10531	3.56641
7.19819	2.37402
7.29107	3.86719
7.38395	3.29785
7.47683	2.4707
7.56971	3.8457
7.66259	2.51367
7.75546	1.36426
7.84834	2.44922
7.94122	2.43848
8.0341	2.18066
8.12698	2.57812
8.21986	2.49219
8.31274	2.42773
8.40562	2.29883
8.4985	3.79199
8.59138	3.83496
8.68426	3.27637
8.77714	3.13672
8.87002	2.27734
8.9629	4.03906
9.05578	2.62109
9.14866	2.51367
9.24154	2.49219
9.33442	2.38477
9.4273	2.35254
9.52018	1.53613
9.61306	2.07324
9.70594	3.56641
9.79882	2.28809
9.8917	3.2334
