0.0464399	0.42603	0.16864	0.15841	0.24692
0.13932	0.34267	0.183232	0.147768	0.326331
0.2322	0.257009	0.198252	0.191105	0.353635
0.325079	0.298525	0.174809	0.154211	0.372456
0.417959	0.317727	0.189817	0.147556	0.3449
0.510839	0.262082	0.181573	0.186487	0.369858
0.603719	0.276545	0.175949	0.161197	0.386309
0.696599	0.299192	0.22965	0.156162	0.314996
0.789478	0.261646	0.226051	0.198847	0.313455
0.882358	0.268823	0.207993	0.182348	0.340836
0.975238	0.273777	0.179772	0.188287	0.358164
1.06812	0.270465	0.194673	0.178901	0.35596
1.161	0.277086	0.165294	0.161169	0.396451
1.25388	0.263935	0.179147	0.193024	0.363894
1.34676	0.263246	0.190019	0.186925	0.359811
1.43964	0.275432	0.182787	0.168402	0.373379
1.53252	0.237225	0.176117	0.204275	0.382383
1.6254	0.272313	0.172873	0.184749	0.370065
1.71828	0.285901	0.16372	0.158289	0.39209
1.81116	0.280936	0.24346	0.168166	0.307438
1.90404	0.26294	0.222219	0.195097	0.319743
1.99692	0.26335	0.197192	0.174575	0.364882
2.0898	0.216761	0.18874	0.211208	0.383291
2.18268	0.264691	0.176884	0.179158	0.379267
2.27556	0.259928	0.171412	0.171565	0.397096
2.36844	0.229102	0.191699	0.201883	0.377316
2.46132	0.25871	0.179237	0.187285	0.374768
2.5542	0.269334	0.168773	0.166981	0.394912
2.64707	0.188028	0.188442	0.215734	0.407795
2.73995	0.25334	0.172005	0.176134	0.398522
2.83283	0.310218	0.166446	0.158481	0.364854
2.92571	0.266345	0.217463	0.180412	0.335781
3.01859	0.284899	0.214595	0.183784	0.316722
3.11147	0.293358	0.190439	0.161734	0.354469
3.20435	0.227397	0.1862	0.204656	0.381748
3.29723	0.303004	0.173819	0.159867	0.36331
3.39011	0.27688	0.171112	0.163705	0.388303
3.48299	0.227299	0.189779	0.201487	0.381435
3.57587	0.276154	0.176174	0.170463	0.37721
3.66875	0.286483	0.189178	0.172829	0.351509
3.76163	0.237752	0.183553	0.202179	0.376516
3.85451	0.324246	0.173226	0.15346	0.349068
3.94739	0.286664	0.212836	0.149155	0.351345
4.04027	0.247942	0.218792	0.194058	0.339208
4.13315	0.284603	0.211457	0.179668	0.324272
4.22603	0.267099	0.177795	0.178453	0.376653
4.31891	0.226208	0.190592	0.205799	0.377401
4.41179	0.275916	0.165777	0.16621	0.392096
4.50467	0.252272	0.180888	0.192614	0.374226
4.59755	0.254068	0.187789	0.202478	0.355665
4.69043	0.292874	0.168496	0.164138	0.374492
4.78331	0.215119	0.191273	0.207296	0.386312
4.87619	0.228897	0.182053	0.201285	0.387766
4.96907	0.276993	0.174336	0.158191	0.39048
5.06195	0.294042	0.217253	0.176226	0.312478
5.15483	0.270173	0.222388	0.18785	0.319589
5.24771	0.280343	0.193594	0.162982	0.363081
5.34059	0.228437	0.182804	0.203147	0.385612
5.43347	0.274242	0.183912	0.179006	0.36284
5.52635	0.272495	0.167433	0.162043	0.398029
5.61923	0.248566	0.197136	0.190592	0.363706
5.71211	0.249654	0.182571	0.19256	0.375215
5.80499	0.268577	0.192557	0.170735	0.368131
5.89787	0.243054	0.188225	0.195064	0.373657
5.99075	0.27435	0.179654	0.174763	0.371233
6.08363	0.283915	0.171252	0.15351	0.391323
6.17651	0.259732	0.218891	0.182082	0.339295
6.26939	0.259733	0.218996	0.188947	0.332324
6.36227	0.262026	0.190336	0.170327	0.377312
6.45515	0.212206	0.188363	0.208854	0.390577
6.54803	0.275845	0.178513	0.175067	0.370575
6.64091	0.257885	0.183199	0.172194	0.386722
6.73379	0.228554	0.193744	0.20093	0.376772
6.82667	0.27827	0.171497	0.178964	0.371268
6.91955	0.271437	0.170082	0.161348	0.397133
7.01243	0.199664	0.18642	0.21423	0.399686
7.10531	0.254403	0.176025	0.17252	0.397051
7.19819	0.262649	0.174123	0.167947	0.395281
7.29107	0.254648	0.21669	0.191314	0.337348
7.38395	0.275601	0.210709	0.188227	0.325463
7.47683	0.285819	0.182898	0.160552	0.370731
7.56971	0.231371	0.189411	0.202485	0.376734
7.66259	0.284931	0.182562	0.168423	0.364085
7.75546	0.283982	0.187105	0.167151	0.361762
7.84834	0.2431	0.182989	0.198922	0.374988
7.94122	0.295715	0.176337	0.166121	0.361826
8.0341	0.321658	0.182683	0.149284	0.346375
8.12698	0.244906	0.183686	0.200778	0.37063
8.21986	0.314219	0.173158	0.159463	0.35316
8.31274	0.299673	0.239535	0.147761	0.313031
8.40562	0.259472	0.212314	0.199585	0.328629
8.4985	0.295166	0.200808	0.171825	0.332201
8.59138	0.278829	0.184187	0.185732	0.351252
8.68426	0.221684	0.203315	0.21711	0.357891
8.77714	0.238426	0.19726	0.209013	0.355301
8.87002	0.264899	0.204018	0.195366	0.335717
8.9629	0.265704	0.189148	0.193334	0.351815
9.05578	0.288445	0.171422	0.160761	0.379372
9.14866	0.258102	0.194947	0.185498	0.361454
9.24154	0.24661	0.176345	0.196432	0.380613
9.33442	0.273749	0.166899	0.162632	0.39672
9.4273	0.297791	0.233185	0.161749	0.307275
9.52018	0.271865	0.218627	0.193757	0.315751
9.61306	0.294865	0.201894	0.168073	0.335167
9.70594	0.250635	0.188828	0.200866	0.35967
9.79882	0.276884	0.177845	0.184991	0.36028
9.8917	0.294064	0.169126	0.156483	0.380328
