0.0464399	0.245637	0.193659	0.185434	0.37527
0.13932	0.267644	0.207802	0.172016	0.352538
0.2322	0.250631	0.215391	0.176376	0.357602
0.325079	0.26323	0.215344	0.168468	0.352957
0.417959	0.277415	0.211389	0.166709	0.344488
0.510839	0.310158	0.209876	0.15635	0.323617
0.603719	0.33055	0.203966	0.158161	0.307323
0.696599	0.254381	0.190367	0.185408	0.369844
0.789478	0.239095	0.207977	0.177506	0.375422
0.882358	0.242814	0.218986	0.169835	0.368365
0.975238	0.248851	0.215027	0.173744	0.362379
1.06812	0.268861	0.221834	0.164216	0.345089
1.161	0.274518	0.215898	0.168137	0.341447
1.25388	0.2606	0.168552	0.162016	0.408832
1.34676	0.228493	0.176704	0.176805	0.417999
1.43964	0.211616	0.163622	0.166989	0.457774
1.53252	0.215981	0.177489	0.187909	0.418621
1.6254	0.237077	0.207788	0.180146	0.374989
1.71828	0.25912	0.211874	0.175605	0.353401
1.81116	0.262861	0.212941	0.168315	0.355884
1.90404	0.238973	0.165034	0.168264	0.42773
1.99692	0.236449	0.180271	0.170216	0.413064
2.0898	0.20926	0.175795	0.173886	0.44106
2.18268	0.207404	0.158602	0.172455	0.461539
2.27556	0.206772	0.167434	0.17299	0.452804
2.36844	0.210155	0.183092	0.187686	0.419067
2.46132	0.256408	0.163855	0.162689	0.417048
2.5542	0.229583	0.173729	0.168928	0.42776
2.64707	0.241805	0.19723	0.178341	0.382624
2.73995	0.260914	0.212385	0.168473	0.358228
2.83283	0.280326	0.211434	0.167146	0.341095
2.92571	0.276592	0.221087	0.161519	0.340803
3.01859	0.285823	0.194275	0.157347	0.362555
3.11147	0.231421	0.176548	0.178944	0.413086
3.20435	0.278708	0.214813	0.165394	0.341085
3.29723	0.269815	0.210637	0.173591	0.345957
3.39011	0.260268	0.211992	0.171476	0.356263
3.48299	0.266456	0.212431	0.169792	0.351322
3.57587	0.281603	0.2161	0.163627	0.338669
3.66875	0.238684	0.173415	0.170681	0.41722
3.76163	0.22313	0.172344	0.179307	0.425219
3.85451	0.213235	0.168013	0.171493	0.447258
3.94739	0.21454	0.176189	0.185681	0.42359
4.04027	0.264617	0.216838	0.171452	0.347094
4.13315	0.242312	0.210838	0.180933	0.365917
4.22603	0.272865	0.184951	0.15541	0.386774
4.31891	0.232138	0.174573	0.171798	0.421491
4.41179	0.218626	0.170685	0.173046	0.437642
4.50467	0.202665	0.156279	0.175673	0.465382
4.59755	0.208833	0.168076	0.165748	0.457344
4.69043	0.20667	0.169073	0.16941	0.454847
4.78331	0.218321	0.201729	0.187843	0.392107
4.87619	0.243458	0.158867	0.171316	0.426359
4.96907	0.218366	0.17782	0.176038	0.427776
5.06195	0.233838	0.186226	0.175345	0.404591
5.15483	0.256591	0.212187	0.177281	0.353941
5.24771	0.249256	0.219212	0.176523	0.355009
5.34059	0.254332	0.215256	0.168951	0.361461
5.43347	0.276667	0.171004	0.155598	0.396731
5.52635	0.231394	0.174052	0.171372	0.423182
5.61923	0.229505	0.180674	0.175763	0.414058
5.71211	0.22218	0.189206	0.18616	0.402454
5.80499	0.218029	0.190778	0.185623	0.40557
5.89787	0.242524	0.203726	0.177953	0.375796
5.99075	0.257177	0.216822	0.166511	0.35949
6.08363	0.232784	0.175063	0.176073	0.41608
6.17651	0.213393	0.161907	0.161711	0.462989
6.26939	0.206783	0.181006	0.18687	0.425341
6.36227	0.254405	0.210706	0.177024	0.357865
6.45515	0.277481	0.215272	0.163665	0.343581
6.54803	0.259052	0.216799	0.172865	0.351283
6.64091	0.265493	0.160173	0.16465	0.409684
6.73379	0.215507	0.170353	0.172441	0.441699
6.82667	0.217497	0.167683	0.171384	0.443435
6.91955	0.207965	0.167571	0.173498	0.450965
7.01243	0.208511	0.171553	0.180525	0.439411
7.10531	0.217439	0.185643	0.188523	0.408395
7.19819	0.254314	0.204739	0.182681	0.358266
7.29107	0.238322	0.173596	0.171702	0.416379
7.38395	0.239772	0.197279	0.181281	0.381667
7.47683	0.26849	0.214722	0.169469	0.347319
7.56971	0.284808	0.214627	0.163681	0.336884
7.66259	0.227421	0.161527	0.162778	0.448274
7.75546	0.235823	0.163633	0.167509	0.433035
7.84834	0.262548	0.170008	0.162431	0.405012
7.94122	0.219466	0.16821	0.172841	0.439482
8.0341	0.237844	0.180155	0.18328	0.398721
8.12698	0.247923	0.202881	0.186924	0.362272
8.21986	0.253753	0.213231	0.176018	0.356998
8.31274	0.258566	0.183658	0.162926	0.394849
8.40562	0.208162	0.165516	0.171978	0.454344
8.4985	0.233211	0.171852	0.170328	0.424609
8.59138	0.257255	0.198704	0.176697	0.367344
8.68426	0.262157	0.215748	0.171643	0.350452
8.77714	0.274927	0.221907	0.161559	0.341607
8.87002	0.264528	0.21535	0.169522	0.3506
8.9629	0.277748	0.218593	0.163818	0.339841
9.05578	0.292973	0.215544	0.163325	0.328158
9.14866	0.344302	0.208228	0.155702	0.291768
9.24154	0.365526	0.210674	0.149175	0.274624
9.33442	0.377582	0.216169	0.148659	0.25759
9.4273	0.342465	0.202012	0.147886	0.307637
9.52018	0.337296	0.210039	0.155205	0.29746
9.61306	0.351572	0.211436	0.132002	0.30499
9.70594	0.359772	0.20691	0.151581	0.281737
9.79882	0.332181	0.196321	0.153798	0.317699
9.8917	0.214876	0.172945	0.171838	0.440341
