0.0464399	6333.73
0.13932	3690.51
0.2322	5941.76
0.325079	5591.08
0.417959	6789.07
0.510839	5879.68
0.603719	6339.88
0.696599	7977.88
0.789478	9330.64
0.882358	7552.61
0.975238	8405.45
1.06812	8582.39
1.161	9491.47
1.25388	7790.54
1.34676	8079.8
1.43964	8820.11
1.53252	8372.9
1.6254	8608.5
1.71828	8777.7
1.81116	9206.23
1.90404	6296.7
1.99692	7274.21
2.0898	8646.63
2.18268	9432.68
2.27556	6961.95
2.36844	8458.93
2.46132	4598.7
2.5542	4396.57
2.64707	4016.82
2.73995	3971.56
2.83283	5839.2
2.92571	6048.15
3.01859	5000.47
3.11147	5614.21
3.20435	5637.67
3.29723	5482.51
3.39011	4793.17
3.48299	4944.73
3.57587	4796.24
3.66875	3957.38
3.76163	3745.09
3.85451	5816.9
3.94739	4741.49
4.04027	3511.19
4.13315	3178.79
4.22603	4797.64
4.31891	4553.79
4.41179	4260.58
4.50467	4861.48
4.59755	5354.73
4.69043	5447.54
4.78331	4051.67
4.87619	3947.17
4.96907	4279.15
5.06195	4693.95
5.15483	4533.06
5.24771	5003.88
5.34059	3986.95
5.43347	3628.18
5.52635	3385.33
5.61923	5526.98
5.71211	4340.59
5.80499	5123.7
5.89787	5643.44
5.99075	6203.77
6.08363	5651.59
6.17651	5041.56
6.26939	3500.37
6.36227	5628.71
6.45515	4038.72
6.54803	3885.94
6.64091	5397.76
6.73379	4183.67
6.82667	4767.78
6.91955	5200.18
7.01243	5102.02
7.10531	4372.78
7.19819	5092.85
7.29107	4616.94
7.38395	5830.69
7.47683	5196.36
7.56971	4668.82
7.66259	3578.05
7.75546	4722.46
7.84834	4535.51
7.94122	4201.09
8.0341	3513.07
8.12698	3792.37
8.21986	3868.37
8.31274	3331.36
8.40562	3018.5
8.4985	4318.71
8.59138	4339.35
8.68426	4155.92
8.77714	2968.02
8.87002	2956.03
8.9629	5510.41
9.05578	3327.54
9.14866	2953.79
9.24154	2688.54
9.33442	4463.01
9.4273	2969.29
9.52018	2562.22
9.61306	2493.37
9.70594	3634.1
9.79882	2538.44
9.8917	3594.8
