0.0464399	5594.46
0.13932	4925.8
0.2322	5187.78
0.325079	4122.61
0.417959	4445
0.510839	4537.42
0.603719	5507.28
0.696599	4646.94
0.789478	4123.91
0.882358	4503.83
0.975238	4531.23
1.06812	3155.39
1.161	4054.47
1.25388	4500.29
1.34676	4678.17
1.43964	3965.47
1.53252	4865.27
1.6254	5393.45
1.71828	5167.39
1.81116	7516.74
1.90404	5915.41
1.99692	4642.36
2.0898	4793.33
2.18268	4128.97
2.27556	3164.01
2.36844	3178.29
2.46132	5830.91
2.5542	4914.34
2.64707	4387.83
2.73995	2091.51
2.83283	4475.12
2.92571	3499.03
3.01859	3451.53
3.11147	4643.04
3.20435	3813.36
3.29723	2591.74
3.39011	3386.39
3.48299	4015.65
3.57587	3997.1
3.66875	2671.06
3.76163	2242.4
3.85451	5470.97
3.94739	5448.03
4.04027	4783.02
4.13315	4451.07
4.22603	3953.79
4.31891	2380.21
4.41179	2582.61
4.50467	2538.04
4.59755	7404.62
4.69043	3747.37
4.78331	3284.79
4.87619	3017.66
4.96907	4126.78
5.06195	3174.53
5.15483	3194.75
5.24771	5754.6
5.34059	4872.6
5.43347	4284.54
5.52635	1947.32
5.61923	4303.2
5.71211	3589.07
5.80499	3274.69
5.89787	4341.05
5.99075	3478.18
6.08363	2977.38
6.17651	3087.63
6.26939	3483.16
6.36227	3932.09
6.45515	2627.75
6.54803	2883.19
6.64091	5381.13
6.73379	5118.52
6.82667	4357.22
6.91955	4057.39
7.01243	4032.51
7.10531	2808.53
7.19819	2739.92
7.29107	2854.67
7.38395	7648.59
7.47683	4282.98
7.56971	3914.03
7.66259	3385.27
7.75546	4139.32
7.84834	3001.17
7.94122	2903.49
8.0341	5964.09
8.12698	5399.47
8.21986	4173.63
8.31274	1079.69
8.40562	4441.09
8.4985	3193.72
8.59138	3362.39
8.68426	4312.6
8.77714	3703.54
8.87002	2650.73
8.9629	3274.39
9.05578	3987.17
9.14866	4084.58
9.24154	3117.69
9.33442	2988.84
9.4273	5181.76
9.52018	4733.73
9.61306	4121.02
9.70594	3502.71
9.79882	4149.68
9.8917	2822.91
