0.0464399	7492.28
0.13932	6397.68
0.2322	5980.13
0.325079	5905.12
0.417959	4900.62
0.510839	5412.78
0.603719	5937.24
0.696599	4469.48
0.789478	4144.41
0.882358	4583.97
0.975238	3908.09
1.06812	4071.26
1.161	3954.22
1.25388	4169.21
1.34676	5921.44
1.43964	5427.44
1.53252	5105.21
1.6254	4279.87
1.71828	4176.31
1.81116	4419.18
1.90404	4560.77
1.99692	4881.55
2.0898	4919.44
2.18268	5131.67
2.27556	5100.93
2.36844	5041.19
2.46132	5470.22
2.5542	4777.51
2.64707	4584.84
2.73995	4804.87
2.83283	3648.45
2.92571	4163.04
3.01859	4376.03
3.11147	4856.28
3.20435	5196.45
3.29723	5338.65
3.39011	5371.27
3.48299	4824.15
3.57587	4808.7
3.66875	6511.64
3.76163	4788.65
3.85451	4784.39
3.94739	4730.73
4.04027	4943.35
4.13315	3954.26
4.22603	4492.49
4.31891	5074.5
4.41179	5603.56
4.50467	4872.8
4.59755	4582.51
4.69043	4082.97
4.78331	3973.46
4.87619	4226.99
4.96907	4410.74
5.06195	4844.1
5.15483	4786.8
5.24771	5161.5
5.34059	5186.08
5.43347	5024.99
5.52635	5172.9
5.61923	4053.66
5.71211	4471.9
5.80499	4699.78
5.89787	4920.32
5.99075	4657.99
6.08363	4537.47
6.17651	4867.96
6.26939	4607.95
6.36227	4508.76
6.45515	4783.32
6.54803	3900.91
6.64091	4666.28
6.73379	5100.4
6.82667	5352.32
6.91955	5290.84
7.01243	4919.93
7.10531	5164.4
7.19819	5014.94
7.29107	4838
7.38395	5088.58
7.47683	4778.61
7.56971	4684.74
7.66259	4412.75
7.75546	4025.57
7.84834	4035.53
7.94122	4422.83
8.0341	4366.26
8.12698	4381.41
8.21986	4526.65
8.31274	4458.64
8.40562	4170.15
8.4985	4237.38
8.59138	4601.8
8.68426	4923.8
8.77714	4854.89
8.87002	4772.17
8.9629	4835.2
9.05578	5117.23
9.14866	5301.76
9.24154	6326.58
9.33442	5831.42
9.4273	4897.59
9.52018	4618.8
9.61306	4800.45
9.70594	5065.24
9.79882	5410.37
9.8917	6385.04
