0.0464399	4545.06
0.13932	5508.02
0.2322	5198.6
0.325079	5380.4
0.417959	5440.03
0.510839	5478.67
0.603719	5917.39
0.696599	5826.41
0.789478	5902.54
0.882358	5950.2
0.975238	4286.61
1.06812	4920.53
1.161	5095.89
1.25388	4964.12
1.34676	3476.81
1.43964	4498.03
1.53252	4770.66
1.6254	4718.19
1.71828	4918.2
1.81116	5469.75
1.90404	3275.66
1.99692	3281.48
2.0898	4630.2
2.18268	5463.61
2.27556	5782.19
2.36844	5771.41
2.46132	5780.93
2.5542	5566.49
2.64707	5853.67
2.73995	5982.35
2.83283	5780.11
2.92571	6088.96
3.01859	5866.53
3.11147	4336.9
3.20435	3620.82
3.29723	4477.96
3.39011	6010.87
3.48299	6062.33
3.57587	5666.44
3.66875	5804.94
3.76163	6113.01
3.85451	3381.72
3.94739	4276.04
4.04027	4770.24
4.13315	4926.66
4.22603	5208.18
4.31891	5310.11
4.41179	5406.7
4.50467	5386.28
4.59755	5712.96
4.69043	3431.57
4.78331	4899.73
4.87619	4768.6
4.96907	4689.87
5.06195	3200.45
5.15483	3977.58
5.24771	4458.57
5.34059	4779.7
5.43347	5166.19
5.52635	5551.67
5.61923	4217.21
5.71211	3899.88
5.80499	4773.35
5.89787	4555.85
5.99075	4718.61
6.08363	4954.04
6.17651	4902.92
6.26939	5201.73
6.36227	5254.27
6.45515	5140.64
6.54803	5234.02
6.64091	5121.11
6.73379	5316.62
6.82667	5414.04
6.91955	3529.56
7.01243	4505.97
7.10531	4839.33
7.19819	5199.52
7.29107	5234.16
7.38395	5519.35
7.47683	5794.32
7.56971	3232.38
7.66259	3003.58
7.75546	3607.86
7.84834	4249.57
7.94122	4801.74
8.0341	4696.77
8.12698	4968.72
8.21986	5179.53
8.31274	5393.08
8.40562	5669.03
8.4985	5516.17
8.59138	5575
8.68426	5809.38
8.77714	4573.5
8.87002	3253.36
8.9629	3762.8
9.05578	4551.79
9.14866	4579.45
9.24154	4969.61
9.33442	5156.75
9.4273	5438.39
9.52018	2855.13
9.61306	3803.31
9.70594	4346.63
9.79882	4715.8
9.8917	5052.65
